source_ip,destination_ip,protocol,packet_size,inter_arrival_time_ms,jitter_ms,qos_class
192.168.109.80,192.0.2.206,ICMP,902,62.14,5.66,eMBB
192.168.51.233,192.0.2.236,ICMP,1389,57.01,5.89,eMBB
192.168.118.1,192.0.2.107,UDP,1038,10.38,2.73,URLLC
192.168.104.131,192.0.2.100,TCP,974,49.96,5.51,eMBB
192.168.148.81,192.0.2.13,TCP,1003,45.01,6.93,eMBB
192.168.204.67,192.0.2.103,ICMP,177,35.21,5.52,mMTC
192.168.165.221,192.0.2.57,UDP,1224,47.32,8.03,eMBB
192.168.37.211,192.0.2.137,TCP,1122,25.4,1.73,URLLC
192.168.156.134,192.0.2.228,ICMP,713,119.54,3.29,mMTC
192.168.29.142,192.0.2.93,UDP,305,84.38,4.96,mMTC
192.168.125.17,192.0.2.136,TCP,1062,34.51,6.29,eMBB
192.168.89.252,192.0.2.194,ICMP,300,150.23,4.74,mMTC
192.168.128.12,192.0.2.52,ICMP,1188,52.45,7.74,eMBB
192.168.77.164,192.0.2.154,TCP,246,57.14,3.68,mMTC
192.168.197.109,192.0.2.115,TCP,222,46.63,5.3,mMTC
192.168.246.83,192.0.2.253,TCP,957,45.94,7.39,eMBB
192.168.164.174,192.0.2.3,TCP,252,125.8,5.72,mMTC
192.168.206.195,192.0.2.239,ICMP,1078,58.25,5.57,eMBB
192.168.66.152,192.0.2.201,UDP,928,50.58,7.48,eMBB
192.168.19.174,192.0.2.138,TCP,1199,28.92,4.27,URLLC
192.168.6.29,192.0.2.161,TCP,1009,49.87,5.22,eMBB
192.168.76.253,192.0.2.81,UDP,947,49.37,7.22,eMBB
192.168.42.50,192.0.2.240,TCP,609,20.4,3.01,URLLC
192.168.218.173,192.0.2.187,TCP,1494,54.39,6.86,eMBB
192.168.230.208,192.0.2.27,ICMP,1029,43.75,5.18,eMBB
192.168.94.177,192.0.2.84,TCP,1316,51.64,2.38,eMBB
192.168.206.47,192.0.2.175,ICMP,1002,12.87,2.94,URLLC
192.168.159.14,192.0.2.102,ICMP,671,22.66,2.61,URLLC
192.168.205.123,192.0.2.58,ICMP,529,17.07,3.28,URLLC
192.168.107.49,192.0.2.49,TCP,161,145.24,8.04,mMTC
192.168.54.98,192.0.2.171,ICMP,1024,39.56,6.95,eMBB
192.168.105.89,192.0.2.54,UDP,194,65.85,3.93,mMTC
192.168.174.212,192.0.2.176,TCP,1235,23.06,3.09,URLLC
192.168.203.200,192.0.2.61,UDP,1027,17.27,2.4,URLLC
192.168.119.193,192.0.2.169,ICMP,911,55.64,4.83,eMBB
192.168.80.173,192.0.2.242,TCP,852,21.14,2.21,URLLC
192.168.44.95,192.0.2.74,UDP,1357,40.13,6.24,eMBB
192.168.54.34,192.0.2.80,TCP,929,46.07,5.77,eMBB
192.168.239.192,192.0.2.72,ICMP,616,22.75,2.57,URLLC
192.168.24.196,192.0.2.54,TCP,247,121.55,1.85,mMTC
192.168.23.154,192.0.2.100,TCP,481,21.92,1.16,URLLC
192.168.95.63,192.0.2.84,TCP,152,162.33,5.31,mMTC
192.168.152.243,192.0.2.165,UDP,855,18.03,4.47,URLLC
192.168.46.81,192.0.2.85,UDP,1301,24.35,5.37,URLLC
192.168.191.40,192.0.2.117,TCP,1448,49.41,7.61,eMBB
192.168.214.135,192.0.2.153,TCP,566,157.43,9.11,mMTC
192.168.63.68,192.0.2.175,TCP,158,90.5,4.83,mMTC
192.168.148.145,192.0.2.231,UDP,502,89.69,5.54,mMTC
192.168.104.217,192.0.2.78,UDP,1404,47.04,5.67,eMBB
192.168.189.44,192.0.2.192,TCP,1340,57.59,6.22,eMBB
192.168.129.213,192.0.2.131,TCP,513,100.03,5.32,mMTC
192.168.240.254,192.0.2.88,ICMP,344,13.56,2.57,URLLC
192.168.238.250,192.0.2.196,TCP,929,59.61,6.71,eMBB
192.168.165.40,192.0.2.19,UDP,728,77.24,5.92,mMTC
192.168.158.92,192.0.2.213,UDP,690,79.83,6.73,mMTC
192.168.212.59,192.0.2.51,ICMP,792,115.15,3.84,mMTC
192.168.89.203,192.0.2.88,UDP,691,71.48,4.99,mMTC
192.168.154.167,192.0.2.13,ICMP,1176,49.62,4.57,eMBB
192.168.76.145,192.0.2.174,UDP,1136,29.15,3.65,URLLC
192.168.204.153,192.0.2.74,ICMP,1101,41.5,4.04,eMBB
192.168.183.46,192.0.2.234,ICMP,410,24.32,2.65,URLLC
192.168.163.106,192.0.2.225,TCP,532,89.98,5.34,mMTC
192.168.47.251,192.0.2.180,UDP,367,77.03,3.77,mMTC
192.168.95.55,192.0.2.182,ICMP,545,101.33,3.46,mMTC
192.168.164.17,192.0.2.7,UDP,546,133.91,7.66,mMTC
192.168.136.101,192.0.2.203,UDP,730,126.41,6.15,mMTC
192.168.190.212,192.0.2.17,UDP,1188,32.74,6.66,eMBB
192.168.224.146,192.0.2.161,TCP,1187,69.39,4.97,eMBB
192.168.21.186,192.0.2.133,TCP,1302,23.63,1.93,URLLC
192.168.12.30,192.0.2.216,ICMP,1470,52.27,7.12,eMBB
192.168.244.216,192.0.2.2,UDP,1018,50.74,5.59,eMBB
192.168.24.84,192.0.2.250,ICMP,353,80.1,4.81,mMTC
192.168.165.113,192.0.2.124,ICMP,732,71.64,5.85,mMTC
192.168.247.238,192.0.2.202,ICMP,788,64.43,3.62,mMTC
192.168.192.211,192.0.2.30,UDP,823,26.44,3.65,URLLC
192.168.142.235,192.0.2.218,UDP,980,30.9,6.07,eMBB
192.168.124.45,192.0.2.235,UDP,541,15.95,1.81,URLLC
192.168.36.133,192.0.2.235,UDP,1319,17.17,2.08,URLLC
192.168.191.42,192.0.2.62,UDP,1398,59.53,6.93,eMBB
192.168.194.138,192.0.2.2,ICMP,136,117.07,5.99,mMTC
192.168.69.52,192.0.2.117,UDP,525,13.41,2.16,URLLC
192.168.98.124,192.0.2.198,UDP,637,111.45,4.49,mMTC
192.168.76.17,192.0.2.92,ICMP,841,16.96,3.11,URLLC
192.168.160.105,192.0.2.47,UDP,1240,46.9,3.6,eMBB
192.168.19.112,192.0.2.84,TCP,464,151.5,4.79,mMTC
192.168.130.98,192.0.2.196,ICMP,712,94.25,4.02,mMTC
192.168.65.243,192.0.2.17,ICMP,309,11.25,3.09,URLLC
192.168.99.32,192.0.2.237,TCP,536,118.69,1.46,mMTC
192.168.17.234,192.0.2.182,TCP,1464,60.39,7.37,eMBB
192.168.133.239,192.0.2.241,TCP,269,17.74,3.27,URLLC
192.168.120.115,192.0.2.28,UDP,247,20.0,3.0,URLLC
192.168.111.87,192.0.2.74,TCP,639,88.84,5.1,mMTC
192.168.232.69,192.0.2.71,TCP,1172,44.97,6.66,eMBB
192.168.132.221,192.0.2.89,ICMP,127,128.67,4.71,mMTC
192.168.232.150,192.0.2.46,TCP,999,53.36,9.65,eMBB
192.168.205.202,192.0.2.224,ICMP,737,19.88,3.06,URLLC
192.168.60.19,192.0.2.244,UDP,359,82.67,4.64,mMTC
192.168.4.148,192.0.2.137,ICMP,1412,50.36,5.73,eMBB
192.168.247.249,192.0.2.213,UDP,1418,47.21,4.24,eMBB
192.168.241.121,192.0.2.219,ICMP,190,127.17,8.91,mMTC
192.168.52.138,192.0.2.171,ICMP,1079,45.59,7.82,eMBB
192.168.247.22,192.0.2.127,TCP,1353,72.25,5.64,eMBB
192.168.218.122,192.0.2.133,ICMP,1154,74.99,9.21,eMBB
192.168.190.11,192.0.2.189,TCP,427,124.31,6.9,mMTC
192.168.237.234,192.0.2.203,UDP,1224,25.25,3.57,URLLC
192.168.207.158,192.0.2.74,TCP,721,20.47,1.94,URLLC
192.168.234.115,192.0.2.91,ICMP,670,149.49,4.46,mMTC
192.168.2.23,192.0.2.25,TCP,790,24.37,3.21,URLLC
192.168.148.42,192.0.2.170,ICMP,776,81.21,4.43,mMTC
192.168.63.7,192.0.2.5,TCP,551,99.79,5.1,mMTC
192.168.75.34,192.0.2.250,TCP,145,67.62,6.72,mMTC
192.168.3.72,192.0.2.217,TCP,1482,61.65,5.97,eMBB
192.168.233.236,192.0.2.33,ICMP,1133,38.63,6.95,eMBB
192.168.138.97,192.0.2.126,TCP,1179,45.05,5.68,eMBB
192.168.149.65,192.0.2.166,UDP,783,74.82,3.31,mMTC
192.168.5.119,192.0.2.211,UDP,511,64.71,4.56,mMTC
192.168.224.206,192.0.2.44,ICMP,1239,51.53,5.73,eMBB
192.168.95.118,192.0.2.155,UDP,633,85.54,3.42,mMTC
192.168.236.195,192.0.2.124,TCP,1111,17.6,3.0,URLLC
192.168.188.243,192.0.2.104,ICMP,929,61.44,5.58,eMBB
192.168.64.59,192.0.2.41,UDP,1338,45.52,9.28,eMBB
192.168.227.132,192.0.2.234,UDP,565,133.46,4.75,mMTC
192.168.124.251,192.0.2.219,TCP,288,14.32,2.82,URLLC
192.168.133.163,192.0.2.66,ICMP,657,89.93,7.16,mMTC
192.168.145.228,192.0.2.149,UDP,1152,47.04,8.57,eMBB
192.168.106.52,192.0.2.141,TCP,698,159.65,6.53,mMTC
192.168.116.237,192.0.2.135,UDP,1282,39.26,9.38,eMBB
192.168.38.102,192.0.2.194,UDP,647,20.01,2.88,URLLC
192.168.216.17,192.0.2.234,TCP,673,14.72,2.44,URLLC
192.168.98.139,192.0.2.186,UDP,563,60.36,5.48,mMTC
192.168.21.110,192.0.2.166,ICMP,1297,49.11,7.75,eMBB
192.168.3.194,192.0.2.133,UDP,1480,55.39,7.7,eMBB
192.168.60.229,192.0.2.224,ICMP,905,48.36,6.99,eMBB
192.168.41.204,192.0.2.145,TCP,786,117.86,3.25,mMTC
192.168.105.135,192.0.2.238,ICMP,407,109.95,4.06,mMTC
192.168.149.166,192.0.2.192,TCP,1297,23.09,3.26,URLLC
192.168.58.54,192.0.2.200,ICMP,262,12.0,1.61,URLLC
192.168.148.191,192.0.2.132,TCP,1006,50.74,1.29,eMBB
192.168.230.104,192.0.2.231,UDP,811,29.6,3.13,URLLC
192.168.120.92,192.0.2.164,TCP,731,133.56,5.21,mMTC
192.168.106.2,192.0.2.24,UDP,335,15.78,1.79,URLLC
192.168.246.186,192.0.2.249,UDP,136,179.43,5.35,mMTC
192.168.117.28,192.0.2.42,ICMP,546,139.89,4.38,mMTC
192.168.214.130,192.0.2.172,TCP,719,88.75,3.09,mMTC
192.168.5.72,192.0.2.240,ICMP,429,23.28,2.99,URLLC
192.168.80.164,192.0.2.99,UDP,223,50.82,5.44,mMTC
192.168.172.120,192.0.2.250,UDP,652,113.75,6.73,mMTC
192.168.3.154,192.0.2.221,UDP,164,134.38,3.7,mMTC
192.168.40.146,192.0.2.59,ICMP,233,100.19,4.61,mMTC
192.168.179.56,192.0.2.11,UDP,452,100.48,7.43,mMTC
192.168.28.187,192.0.2.33,ICMP,672,53.3,6.2,mMTC
192.168.53.240,192.0.2.1,ICMP,508,100.07,6.26,mMTC
192.168.94.62,192.0.2.32,UDP,610,24.9,2.21,URLLC
192.168.169.92,192.0.2.139,TCP,1046,35.27,2.46,eMBB
192.168.226.21,192.0.2.59,UDP,367,85.96,7.15,mMTC
192.168.11.144,192.0.2.220,UDP,441,81.46,6.51,mMTC
192.168.234.152,192.0.2.83,ICMP,621,17.4,3.28,URLLC
192.168.226.232,192.0.2.124,ICMP,473,20.88,2.59,URLLC
192.168.230.70,192.0.2.210,ICMP,994,41.59,4.68,eMBB
192.168.184.14,192.0.2.159,TCP,530,103.43,6.29,mMTC
192.168.244.216,192.0.2.45,UDP,477,18.18,3.19,URLLC
192.168.14.83,192.0.2.39,ICMP,300,92.03,2.91,mMTC
192.168.219.237,192.0.2.124,UDP,1000,57.84,6.25,eMBB
192.168.46.119,192.0.2.16,TCP,740,16.2,3.2,URLLC
192.168.154.223,192.0.2.180,UDP,920,44.13,5.35,eMBB
192.168.236.152,192.0.2.248,TCP,890,20.48,3.12,URLLC
192.168.153.156,192.0.2.150,UDP,649,25.31,2.3,URLLC
192.168.133.153,192.0.2.231,ICMP,1226,62.04,4.03,eMBB
192.168.193.110,192.0.2.254,UDP,420,91.03,3.77,mMTC
192.168.54.20,192.0.2.180,TCP,544,21.96,4.62,URLLC
192.168.20.67,192.0.2.77,ICMP,1106,46.53,6.74,eMBB
192.168.11.180,192.0.2.90,UDP,285,92.46,6.81,mMTC
192.168.216.141,192.0.2.159,ICMP,496,85.17,5.84,mMTC
192.168.183.232,192.0.2.102,TCP,969,68.62,6.37,eMBB
192.168.62.97,192.0.2.47,ICMP,554,129.45,6.81,mMTC
192.168.12.193,192.0.2.179,ICMP,1283,50.76,6.57,eMBB
192.168.87.206,192.0.2.206,UDP,607,20.52,4.07,URLLC
192.168.209.110,192.0.2.253,UDP,313,18.41,2.37,URLLC
192.168.207.36,192.0.2.190,ICMP,148,79.75,6.46,mMTC
192.168.135.241,192.0.2.53,UDP,600,17.61,1.48,URLLC
192.168.49.173,192.0.2.173,UDP,697,81.73,5.82,mMTC
192.168.144.230,192.0.2.156,TCP,199,139.89,4.55,mMTC
192.168.19.164,192.0.2.37,TCP,1388,64.7,5.94,eMBB
192.168.119.97,192.0.2.109,UDP,1134,59.02,4.21,eMBB
192.168.198.191,192.0.2.225,ICMP,707,19.85,3.89,URLLC
192.168.107.44,192.0.2.79,UDP,695,145.17,8.94,mMTC
192.168.2.70,192.0.2.196,ICMP,628,20.0,4.61,URLLC
192.168.181.150,192.0.2.246,UDP,1414,37.67,1.0,eMBB
192.168.48.216,192.0.2.89,ICMP,641,83.83,2.18,mMTC
192.168.172.148,192.0.2.109,TCP,1007,46.7,5.3,eMBB
192.168.186.87,192.0.2.70,UDP,695,53.39,3.77,mMTC
192.168.208.4,192.0.2.108,ICMP,1490,36.72,3.63,eMBB
192.168.212.217,192.0.2.131,TCP,704,16.71,1.57,URLLC
192.168.25.180,192.0.2.18,ICMP,1224,46.96,6.42,eMBB
192.168.86.83,192.0.2.89,UDP,183,103.03,4.37,mMTC
192.168.118.160,192.0.2.26,TCP,818,26.32,3.48,URLLC
192.168.185.115,192.0.2.216,ICMP,1086,68.79,1.82,eMBB
192.168.83.5,192.0.2.146,TCP,1070,48.77,6.95,eMBB
192.168.244.141,192.0.2.22,UDP,342,15.69,4.1,URLLC
192.168.99.132,192.0.2.203,ICMP,118,61.13,5.28,mMTC
192.168.75.126,192.0.2.27,TCP,672,99.55,2.98,mMTC
192.168.75.94,192.0.2.232,ICMP,1078,70.61,6.62,eMBB
192.168.47.159,192.0.2.188,UDP,1293,48.79,7.95,eMBB
192.168.24.103,192.0.2.106,TCP,507,127.05,3.7,mMTC
192.168.239.3,192.0.2.159,TCP,1182,24.0,2.89,URLLC
192.168.141.1,192.0.2.71,UDP,356,13.51,3.21,URLLC
192.168.138.4,192.0.2.68,TCP,1163,42.86,3.71,eMBB
192.168.129.136,192.0.2.200,UDP,1065,22.6,2.95,URLLC
192.168.83.239,192.0.2.79,TCP,763,81.31,5.65,mMTC
192.168.194.190,192.0.2.227,ICMP,398,22.82,4.01,URLLC
192.168.127.246,192.0.2.147,UDP,310,58.16,4.71,mMTC
192.168.139.152,192.0.2.91,UDP,1317,20.8,2.91,URLLC
192.168.44.3,192.0.2.184,TCP,1369,24.1,1.06,URLLC
192.168.46.71,192.0.2.67,UDP,1390,42.12,5.0,eMBB
192.168.199.30,192.0.2.235,UDP,1272,36.43,5.43,eMBB
192.168.128.1,192.0.2.37,TCP,544,21.62,1.64,URLLC
192.168.80.35,192.0.2.15,UDP,1136,38.12,5.01,eMBB
192.168.74.73,192.0.2.10,TCP,616,122.49,3.86,mMTC
192.168.253.149,192.0.2.68,UDP,1313,61.37,2.82,eMBB
192.168.87.108,192.0.2.219,ICMP,762,63.36,5.67,mMTC
192.168.186.218,192.0.2.51,TCP,1459,70.21,5.41,eMBB
192.168.67.87,192.0.2.37,ICMP,979,42.44,9.43,eMBB
192.168.31.175,192.0.2.184,ICMP,1414,64.84,4.64,eMBB
192.168.194.25,192.0.2.32,ICMP,1489,52.17,5.25,eMBB
192.168.163.252,192.0.2.177,TCP,1021,37.0,5.6,eMBB
192.168.63.90,192.0.2.36,UDP,719,27.28,3.42,URLLC
192.168.228.237,192.0.2.25,ICMP,491,108.09,4.77,mMTC
192.168.145.133,192.0.2.126,ICMP,340,24.13,4.31,URLLC
192.168.26.136,192.0.2.130,ICMP,716,96.8,5.55,mMTC
192.168.192.220,192.0.2.183,UDP,1173,56.1,6.77,eMBB
192.168.17.146,192.0.2.230,UDP,944,54.83,6.89,eMBB
192.168.52.179,192.0.2.244,TCP,662,100.83,3.95,mMTC
192.168.135.135,192.0.2.247,UDP,1109,54.23,5.54,eMBB
192.168.210.75,192.0.2.44,UDP,478,59.59,2.09,mMTC
192.168.131.12,192.0.2.60,TCP,867,17.65,3.86,URLLC
192.168.144.172,192.0.2.194,TCP,1346,21.81,2.45,URLLC
192.168.64.246,192.0.2.13,UDP,1411,59.45,5.77,eMBB
192.168.198.167,192.0.2.148,TCP,733,154.72,3.43,mMTC
192.168.8.180,192.0.2.252,ICMP,1377,40.77,6.76,eMBB
192.168.249.254,192.0.2.12,TCP,383,90.81,6.95,mMTC
192.168.153.110,192.0.2.200,ICMP,1242,50.57,6.05,eMBB
192.168.197.208,192.0.2.60,ICMP,1441,46.68,6.15,eMBB
192.168.100.27,192.0.2.223,ICMP,329,49.65,6.22,mMTC
192.168.60.75,192.0.2.51,TCP,1094,45.18,4.88,eMBB
192.168.145.60,192.0.2.29,ICMP,998,43.5,6.89,eMBB
192.168.27.129,192.0.2.200,TCP,392,62.19,6.87,mMTC
192.168.27.161,192.0.2.52,TCP,1445,40.76,4.4,eMBB
192.168.84.92,192.0.2.5,UDP,711,75.37,3.13,mMTC
192.168.193.117,192.0.2.181,TCP,998,20.11,2.64,URLLC
192.168.216.211,192.0.2.54,UDP,1223,20.7,3.02,URLLC
192.168.32.142,192.0.2.59,ICMP,289,20.18,3.02,URLLC
192.168.39.177,192.0.2.222,ICMP,496,90.0,2.56,mMTC
192.168.101.141,192.0.2.18,TCP,178,82.82,3.71,mMTC
192.168.201.228,192.0.2.171,TCP,419,132.34,4.02,mMTC
192.168.23.15,192.0.2.218,UDP,766,113.64,1.89,mMTC
192.168.156.174,192.0.2.250,ICMP,748,116.63,5.08,mMTC
192.168.89.249,192.0.2.227,UDP,104,112.55,4.26,mMTC
192.168.76.12,192.0.2.135,TCP,1106,50.44,6.81,eMBB
192.168.212.106,192.0.2.5,ICMP,922,52.29,9.84,eMBB
192.168.123.190,192.0.2.105,UDP,426,18.77,3.49,URLLC
192.168.64.179,192.0.2.64,ICMP,1140,21.71,3.44,URLLC
192.168.65.177,192.0.2.37,UDP,384,116.07,6.85,mMTC
192.168.6.188,192.0.2.200,ICMP,357,135.86,6.54,mMTC
192.168.136.33,192.0.2.23,TCP,480,130.45,4.27,mMTC
192.168.212.37,192.0.2.140,UDP,1193,51.81,2.05,eMBB
192.168.65.13,192.0.2.32,UDP,803,21.31,3.42,URLLC
192.168.233.197,192.0.2.18,UDP,471,19.52,2.61,URLLC
192.168.76.98,192.0.2.100,TCP,216,17.84,3.19,URLLC
192.168.34.73,192.0.2.137,TCP,210,38.97,4.84,mMTC
192.168.173.4,192.0.2.217,ICMP,1424,64.7,6.2,eMBB
192.168.155.59,192.0.2.7,ICMP,994,59.27,6.22,eMBB
192.168.130.208,192.0.2.102,TCP,273,27.5,4.08,URLLC
192.168.6.62,192.0.2.247,ICMP,317,17.46,2.85,URLLC
192.168.118.93,192.0.2.121,UDP,308,142.24,5.69,mMTC
192.168.140.219,192.0.2.20,ICMP,1009,43.92,6.27,eMBB
192.168.164.122,192.0.2.6,TCP,476,93.01,3.93,mMTC
192.168.190.76,192.0.2.30,TCP,690,12.81,4.03,URLLC
192.168.217.246,192.0.2.182,ICMP,632,90.01,8.48,mMTC
192.168.93.66,192.0.2.4,TCP,962,34.59,10.73,eMBB
192.168.245.69,192.0.2.221,ICMP,575,91.71,6.85,mMTC
192.168.22.170,192.0.2.174,ICMP,1115,15.16,3.21,URLLC
192.168.223.136,192.0.2.103,ICMP,902,65.34,6.53,eMBB
192.168.176.46,192.0.2.211,UDP,1061,71.28,6.46,eMBB
192.168.254.79,192.0.2.203,TCP,1120,26.23,2.78,URLLC
192.168.57.53,192.0.2.135,ICMP,436,80.69,7.66,mMTC
192.168.27.239,192.0.2.131,TCP,1037,71.54,4.37,eMBB
192.168.191.146,192.0.2.154,UDP,1386,45.52,3.53,eMBB
192.168.21.48,192.0.2.178,ICMP,147,85.1,4.9,mMTC
192.168.255.216,192.0.2.103,TCP,1092,26.67,2.19,URLLC
192.168.209.60,192.0.2.73,UDP,776,76.95,8.82,mMTC
192.168.178.184,192.0.2.246,ICMP,136,114.32,5.23,mMTC
192.168.191.242,192.0.2.93,ICMP,715,103.8,2.8,mMTC
192.168.50.222,192.0.2.83,UDP,1228,24.05,2.83,URLLC
192.168.40.187,192.0.2.81,ICMP,1223,60.28,6.59,eMBB
192.168.129.167,192.0.2.222,ICMP,132,122.56,4.67,mMTC
192.168.153.208,192.0.2.86,TCP,1043,14.32,2.69,URLLC
192.168.163.77,192.0.2.197,TCP,1389,55.02,3.07,eMBB
192.168.216.46,192.0.2.124,ICMP,300,97.4,8.11,mMTC
192.168.102.160,192.0.2.169,UDP,981,56.34,9.27,eMBB
192.168.172.66,192.0.2.38,UDP,853,26.17,1.21,URLLC
192.168.34.137,192.0.2.194,ICMP,1208,44.04,6.12,eMBB
192.168.4.135,192.0.2.93,UDP,601,97.84,3.14,mMTC
192.168.161.158,192.0.2.169,TCP,259,94.59,6.3,mMTC
192.168.148.57,192.0.2.168,ICMP,527,19.62,4.23,URLLC
192.168.20.216,192.0.2.61,TCP,1110,40.77,5.4,eMBB
192.168.61.55,192.0.2.103,UDP,591,24.15,4.74,URLLC
192.168.131.188,192.0.2.188,UDP,1388,20.71,2.11,URLLC
192.168.88.35,192.0.2.168,UDP,299,103.23,3.56,mMTC
192.168.100.52,192.0.2.229,ICMP,1300,36.4,8.14,eMBB
192.168.51.58,192.0.2.211,ICMP,1358,31.35,2.17,URLLC
192.168.255.32,192.0.2.220,ICMP,919,42.29,3.48,eMBB
192.168.251.218,192.0.2.116,TCP,1452,59.67,5.96,eMBB
192.168.243.47,192.0.2.84,TCP,421,54.45,5.31,mMTC
192.168.240.65,192.0.2.175,UDP,356,122.11,4.26,mMTC
192.168.49.176,192.0.2.116,ICMP,749,126.3,5.48,mMTC
192.168.24.201,192.0.2.170,UDP,1283,17.96,3.25,URLLC
192.168.111.95,192.0.2.236,ICMP,1499,40.64,4.11,eMBB
192.168.123.42,192.0.2.62,ICMP,1218,37.89,7.29,eMBB
192.168.177.145,192.0.2.227,TCP,1013,33.53,5.47,eMBB
192.168.57.38,192.0.2.108,ICMP,245,99.52,6.04,mMTC
192.168.18.32,192.0.2.76,UDP,330,81.28,4.9,mMTC
192.168.110.61,192.0.2.41,ICMP,256,21.88,3.89,URLLC
192.168.219.212,192.0.2.69,ICMP,462,10.9,3.52,URLLC
192.168.205.2,192.0.2.56,ICMP,1409,48.92,5.64,eMBB
192.168.115.244,192.0.2.198,ICMP,902,48.07,4.67,eMBB
192.168.218.188,192.0.2.219,ICMP,792,139.8,6.56,mMTC
192.168.6.180,192.0.2.81,ICMP,639,13.06,3.94,URLLC
192.168.195.249,192.0.2.247,TCP,237,84.96,3.63,mMTC
192.168.159.121,192.0.2.186,TCP,1134,25.0,3.14,URLLC
192.168.219.66,192.0.2.120,ICMP,312,147.11,5.71,mMTC
192.168.127.70,192.0.2.23,UDP,1376,56.45,4.99,eMBB
192.168.185.249,192.0.2.124,ICMP,1319,19.14,3.68,URLLC
192.168.242.221,192.0.2.143,ICMP,405,122.44,3.22,mMTC
192.168.164.51,192.0.2.247,ICMP,985,46.73,7.09,eMBB
192.168.103.120,192.0.2.58,UDP,1198,53.85,7.23,eMBB
192.168.98.33,192.0.2.125,TCP,529,32.93,3.91,URLLC
192.168.11.157,192.0.2.192,UDP,1038,28.09,3.98,URLLC
192.168.80.206,192.0.2.108,TCP,459,97.19,3.11,mMTC
192.168.236.27,192.0.2.115,ICMP,733,16.98,2.51,URLLC
192.168.68.251,192.0.2.21,ICMP,128,101.67,6.03,mMTC
192.168.45.241,192.0.2.29,ICMP,221,20.54,2.62,URLLC
192.168.13.50,192.0.2.68,TCP,1398,16.6,3.62,URLLC
192.168.217.162,192.0.2.99,UDP,1021,15.28,3.35,URLLC
192.168.211.105,192.0.2.208,ICMP,390,33.75,2.26,URLLC
192.168.17.81,192.0.2.151,TCP,1067,53.3,7.56,eMBB
192.168.250.92,192.0.2.41,TCP,654,28.18,3.15,URLLC
192.168.37.222,192.0.2.47,UDP,796,81.73,2.73,mMTC
192.168.196.197,192.0.2.174,UDP,799,53.56,4.07,mMTC
192.168.219.152,192.0.2.17,UDP,1303,23.35,2.33,URLLC
192.168.37.196,192.0.2.196,TCP,1376,60.09,5.47,eMBB
192.168.158.230,192.0.2.153,UDP,148,115.63,4.39,mMTC
192.168.107.38,192.0.2.153,ICMP,1419,49.59,7.27,eMBB
192.168.91.92,192.0.2.37,UDP,1348,54.73,7.13,eMBB
192.168.191.100,192.0.2.212,UDP,1227,60.41,4.68,eMBB
192.168.102.18,192.0.2.152,UDP,140,154.06,3.61,mMTC
192.168.37.117,192.0.2.30,UDP,338,21.88,1.55,URLLC
192.168.147.164,192.0.2.86,TCP,792,111.05,7.2,mMTC
192.168.127.214,192.0.2.190,UDP,274,84.89,4.42,mMTC
192.168.36.7,192.0.2.146,UDP,1218,47.2,4.58,eMBB
192.168.87.114,192.0.2.188,ICMP,1435,44.4,2.85,eMBB
192.168.186.88,192.0.2.102,TCP,1322,73.93,7.75,eMBB
192.168.5.88,192.0.2.174,ICMP,1109,18.55,3.49,URLLC
192.168.200.19,192.0.2.195,UDP,254,146.52,6.42,mMTC
192.168.92.72,192.0.2.247,TCP,1102,59.56,9.75,eMBB
192.168.225.107,192.0.2.213,UDP,892,24.62,4.36,URLLC
192.168.83.244,192.0.2.12,UDP,229,75.39,5.23,mMTC
192.168.108.213,192.0.2.199,UDP,410,106.29,9.27,mMTC
192.168.190.93,192.0.2.173,ICMP,551,33.06,1.69,URLLC
192.168.254.41,192.0.2.10,TCP,615,24.69,3.74,URLLC
192.168.154.199,192.0.2.220,TCP,983,44.39,7.14,eMBB
192.168.133.97,192.0.2.19,ICMP,318,15.96,2.58,URLLC
192.168.50.100,192.0.2.207,UDP,624,59.41,5.51,mMTC
192.168.5.189,192.0.2.234,TCP,1194,53.76,5.51,eMBB
192.168.84.252,192.0.2.37,UDP,1312,31.83,8.33,eMBB
192.168.212.122,192.0.2.238,TCP,1290,42.65,11.57,eMBB
192.168.225.242,192.0.2.24,UDP,1110,48.38,6.08,eMBB
192.168.109.114,192.0.2.35,UDP,107,82.29,3.61,mMTC
192.168.70.79,192.0.2.191,TCP,269,119.08,7.8,mMTC
192.168.126.52,192.0.2.99,ICMP,1392,19.13,2.66,URLLC
192.168.41.123,192.0.2.162,TCP,1057,45.1,6.61,eMBB
192.168.110.71,192.0.2.103,TCP,301,23.26,3.63,URLLC
192.168.223.179,192.0.2.228,ICMP,1088,55.7,6.08,eMBB
192.168.154.238,192.0.2.214,ICMP,1246,46.04,5.17,eMBB
192.168.13.5,192.0.2.123,TCP,410,7.66,4.49,mMTC
192.168.14.43,192.0.2.3,ICMP,188,101.25,6.33,mMTC
192.168.177.160,192.0.2.2,ICMP,631,16.92,2.2,URLLC
192.168.21.44,192.0.2.96,ICMP,932,47.93,5.63,eMBB
192.168.193.23,192.0.2.122,ICMP,383,74.45,5.87,mMTC
192.168.207.100,192.0.2.143,ICMP,125,29.06,3.06,mMTC
192.168.178.79,192.0.2.151,ICMP,590,18.4,3.56,URLLC
